state,year,offense,gender,count
AR,2012,aggravated-assault,Female,4697
AR,2012,aggravated-assault,Unknown,113
AR,2012,arson,Male,267
AR,2012,arson,Female,208
AR,2012,arson,Unknown,54
AR,2012,burglary,Male,15678
AR,2012,burglary,Female,14694
AR,2012,burglary,Unknown,431
AR,2012,homicide,Male,130
AR,2012,homicide,Female,41
AR,2012,homicide,Unknown,2
AR,2012,larceny,Male,31858
AR,2012,larceny,Female,29565
AR,2012,larceny,Unknown,782
AR,2012,motor-vehicle-theft,Male,3423
AR,2012,motor-vehicle-theft,Female,1823
AR,2012,motor-vehicle-theft,Unknown,45
AR,2012,property-crime,Male,51226
AR,2012,property-crime,Female,46290
AR,2012,property-crime,Unknown,1312
AR,2012,rape,Male,174
AR,2012,rape,Female,1419
AR,2012,rape,Unknown,1
AR,2012,robbery,Male,1754
AR,2012,robbery,Female,831
AR,2012,robbery,Unknown,17
AR,2012,violent-crime,Male,7402
AR,2012,violent-crime,Female,6988
AR,2012,violent-crime,Unknown,133
AR,2013,aggravated-assault,Male,4954
AR,2013,aggravated-assault,Female,4561
AR,2013,aggravated-assault,Unknown,117
AR,2013,arson,Male,256
AR,2013,arson,Female,185
AR,2013,arson,Unknown,39
AR,2013,burglary,Male,14374
AR,2013,burglary,Female,12918
AR,2013,burglary,Unknown,349
AR,2013,homicide,Male,124
AR,2013,homicide,Female,36
AR,2013,homicide,Unknown,0
AR,2013,larceny,Male,30223
AR,2013,larceny,Female,27181
AR,2013,larceny,Unknown,851
AR,2013,motor-vehicle-theft,Male,3396
AR,2013,motor-vehicle-theft,Female,1757
AR,2013,motor-vehicle-theft,Unknown,47
AR,2013,property-crime,Male,48249
AR,2013,property-crime,Female,42041
AR,2013,property-crime,Unknown,1286
AR,2013,rape,Male,160
AR,2013,rape,Female,1314
AR,2013,rape,Unknown,2
AR,2013,robbery,Male,1673
AR,2013,robbery,Female,747
AR,2013,robbery,Unknown,24
AR,2013,violent-crime,Male,6911
AR,2013,violent-crime,Female,6658
AR,2013,violent-crime,Unknown,143
AR,2014,aggravated-assault,Male,5094
AR,2014,aggravated-assault,Female,4755
AR,2014,aggravated-assault,Unknown,112
AR,2014,arson,Male,258
AR,2014,arson,Female,199
AR,2014,arson,Unknown,30
AR,2014,burglary,Male,11639
AR,2014,burglary,Female,10544
AR,2014,burglary,Unknown,279
AR,2014,homicide,Male,115
AR,2014,homicide,Female,45
AR,2014,homicide,Unknown,5
AR,2014,larceny,Male,27194
AR,2014,larceny,Female,24987
AR,2014,larceny,Unknown,654
AR,2014,motor-vehicle-theft,Male,3275
AR,2014,motor-vehicle-theft,Female,1726
AR,2014,motor-vehicle-theft,Unknown,40
AR,2014,property-crime,Male,42366
AR,2014,property-crime,Female,37456
AR,2014,property-crime,Unknown,1003
AR,2014,rape,Male,171
AR,2014,rape,Female,1574
AR,2014,rape,Unknown,14
AR,2014,robbery,Male,1531
AR,2014,robbery,Female,683
AR,2014,robbery,Unknown,27
AR,2014,violent-crime,Male,6911
AR,2014,violent-crime,Female,7057
AR,2014,violent-crime,Unknown,158
AR,2015,aggravated-assault,Male,5473
AR,2015,aggravated-assault,Female,5492
AR,2015,aggravated-assault,Unknown,144
AR,2015,arson,Male,266
AR,2015,arson,Female,208
AR,2015,arson,Unknown,47
AR,2015,burglary,Male,10919
AR,2015,burglary,Female,9957
AR,2015,burglary,Unknown,248
AR,2015,homicide,Male,139
AR,2015,homicide,Female,39
AR,2015,homicide,Unknown,1
AR,2015,larceny,Male,25735
AR,2015,larceny,Female,23879
AR,2015,larceny,Unknown,784
AR,2015,motor-vehicle-theft,Male,3419
AR,2015,motor-vehicle-theft,Female,1788
AR,2015,motor-vehicle-theft,Unknown,60
AR,2015,property-crime,Male,40339
AR,2015,property-crime,Female,35832
AR,2015,property-crime,Unknown,1139
AR,2015,rape,Male,229
AR,2015,rape,Female,1680
AR,2015,rape,Unknown,12
AR,2015,robbery,Male,1531
AR,2015,robbery,Female,766
AR,2015,robbery,Unknown,35
AR,2015,violent-crime,Male,7372
AR,2015,violent-crime,Female,7977
AR,2015,violent-crime,Unknown,192
AR,2016,aggravated-assault,Male,6046
AR,2016,aggravated-assault,Female,5635
AR,2016,aggravated-assault,Unknown,143
AR,2016,arson,Male,288
AR,2016,arson,Female,242
AR,2016,arson,Unknown,35
AR,2016,burglary,Male,11958
AR,2016,burglary,Female,10793
AR,2016,burglary,Unknown,216
AR,2016,homicide,Male,166
AR,2016,homicide,Female,45
AR,2016,homicide,Unknown,1
AR,2016,larceny,Male,26871
AR,2016,larceny,Female,24682
AR,2016,larceny,Unknown,448
AR,2016,motor-vehicle-theft,Male,4214
AR,2016,motor-vehicle-theft,Female,2308
AR,2016,motor-vehicle-theft,Unknown,35
AR,2016,property-crime,Male,43331
AR,2016,property-crime,Female,38025
AR,2016,property-crime,Unknown,734
AR,2016,rape,Male,245
AR,2016,rape,Female,1941
AR,2016,rape,Unknown,9
AR,2016,robbery,Male,1603
AR,2016,robbery,Female,856
AR,2016,robbery,Unknown,15
AR,2016,violent-crime,Male,8060
AR,2016,violent-crime,Female,8477
AR,2016,violent-crime,Unknown,168
AR,2017,aggravated-assault,Male,6179
AR,2017,aggravated-assault,Female,5865
AR,2017,aggravated-assault,Unknown,125
AR,2017,arson,Male,290
AR,2017,arson,Female,221
AR,2017,arson,Unknown,32
AR,2017,burglary,Male,10570
AR,2017,burglary,Female,9294
AR,2017,burglary,Unknown,174
AR,2017,homicide,Male,183
AR,2017,homicide,Female,67
AR,2017,homicide,Unknown,0
AR,2017,larceny,Male,25639
AR,2017,larceny,Female,23713
AR,2017,larceny,Unknown,435
AR,2017,motor-vehicle-theft,Male,4157
AR,2017,motor-vehicle-theft,Female,2315
AR,2017,motor-vehicle-theft,Unknown,31
AR,2017,property-crime,Male,40656
AR,2017,property-crime,Female,35543
AR,2017,property-crime,Unknown,672
AR,2017,rape,Male,229
AR,2017,rape,Female,1860
AR,2017,rape,Unknown,11
AR,2017,robbery,Male,1323
AR,2017,robbery,Female,769
AR,2017,robbery,Unknown,17
AR,2017,violent-crime,Male,7914
AR,2017,violent-crime,Female,8561
AR,2017,violent-crime,Unknown,153
AR,2018,aggravated-assault,Male,6029
AR,2018,aggravated-assault,Female,6286
AR,2018,aggravated-assault,Unknown,155
AR,2018,arson,Male,277
AR,2018,arson,Female,233
AR,2018,arson,Unknown,42
AR,2018,burglary,Male,9354
AR,2018,burglary,Female,8579
AR,2018,burglary,Unknown,137
AR,2018,homicide,Male,166
AR,2018,homicide,Female,59
AR,2018,homicide,Unknown,0
AR,2018,larceny,Male,23634
AR,2018,larceny,Female,22493
AR,2018,larceny,Unknown,423
AR,2018,motor-vehicle-theft,Male,4105
AR,2018,motor-vehicle-theft,Female,2481
AR,2018,motor-vehicle-theft,Unknown,43
AR,2018,property-crime,Male,37370
AR,2018,property-crime,Female,33786
AR,2018,property-crime,Unknown,645
AR,2018,rape,Male,244
AR,2018,rape,Female,1983
AR,2018,rape,Unknown,12
AR,2018,robbery,Male,1184
AR,2018,robbery,Female,608
AR,2018,robbery,Unknown,37
AR,2018,violent-crime,Male,7623
AR,2018,violent-crime,Female,8936
AR,2018,violent-crime,Unknown,204
AZ,2004,aggravated-assault,Male,89
AZ,2004,aggravated-assault,Female,46
AZ,2004,aggravated-assault,Unknown,0
AZ,2004,arson,Male,3
AZ,2004,arson,Female,6
AZ,2004,arson,Unknown,0
AZ,2004,burglary,Male,259
AZ,2004,burglary,Female,182
AZ,2004,burglary,Unknown,1
AZ,2004,larceny,Male,560
AZ,2004,larceny,Female,365
AZ,2004,larceny,Unknown,0
AZ,2004,motor-vehicle-theft,Male,116
AZ,2004,motor-vehicle-theft,Female,64
AZ,2004,motor-vehicle-theft,Unknown,0
AZ,2004,property-crime,Male,938
AZ,2004,property-crime,Female,617
AZ,2004,property-crime,Unknown,1
AZ,2004,rape,Male,0
AZ,2004,rape,Female,14
AZ,2004,rape,Unknown,0
AZ,2004,robbery,Male,13
AZ,2004,robbery,Female,4
AZ,2004,robbery,Unknown,0
AZ,2004,violent-crime,Male,102
AZ,2004,violent-crime,Female,64
AZ,2004,violent-crime,Unknown,0
AZ,2005,aggravated-assault,Male,163
AZ,2005,aggravated-assault,Female,91
AZ,2005,aggravated-assault,Unknown,0
AZ,2005,arson,Male,5
AZ,2005,arson,Female,2
AZ,2005,arson,Unknown,0
AZ,2005,burglary,Male,382
AZ,2005,burglary,Female,231
AZ,2005,burglary,Unknown,3
AZ,2005,homicide,Male,1
AZ,2005,homicide,Female,1
AZ,2005,homicide,Unknown,0
AZ,2005,larceny,Male,801
AZ,2005,larceny,Female,530
AZ,2005,larceny,Unknown,4
AZ,2005,motor-vehicle-theft,Male,190
AZ,2005,motor-vehicle-theft,Female,132
AZ,2005,motor-vehicle-theft,Unknown,0
AZ,2005,property-crime,Male,1378
AZ,2005,property-crime,Female,895
AZ,2005,property-crime,Unknown,7
AZ,2005,rape,Male,3
AZ,2005,rape,Female,21
AZ,2005,rape,Unknown,0
AZ,2005,robbery,Male,4
AZ,2005,robbery,Female,14
AZ,2005,robbery,Unknown,0
AZ,2005,violent-crime,Male,171
AZ,2005,violent-crime,Female,127
AZ,2005,violent-crime,Unknown,0
AZ,2006,aggravated-assault,Male,158
AZ,2006,aggravated-assault,Female,65
AZ,2006,aggravated-assault,Unknown,2
AZ,2006,arson,Male,11
AZ,2006,arson,Female,6
AZ,2006,arson,Unknown,1
AZ,2006,burglary,Male,340
AZ,2006,burglary,Female,199
AZ,2006,burglary,Unknown,16
AZ,2006,homicide,Male,1
AZ,2006,homicide,Female,1
AZ,2006,homicide,Unknown,0
AZ,2006,larceny,Male,968
AZ,2006,larceny,Female,641
AZ,2006,larceny,Unknown,7
AZ,2006,motor-vehicle-theft,Male,234
AZ,2006,motor-vehicle-theft,Female,132
AZ,2006,motor-vehicle-theft,Unknown,1
AZ,2006,property-crime,Male,1553
AZ,2006,property-crime,Female,978
AZ,2006,property-crime,Unknown,25
AZ,2006,rape,Male,1
AZ,2006,rape,Female,25
AZ,2006,rape,Unknown,0
AZ,2006,robbery,Male,32
AZ,2006,robbery,Female,12
AZ,2006,robbery,Unknown,0
AZ,2006,violent-crime,Male,192
AZ,2006,violent-crime,Female,103
AZ,2006,violent-crime,Unknown,2
AZ,2007,aggravated-assault,Male,110
AZ,2007,aggravated-assault,Female,71
AZ,2007,aggravated-assault,Unknown,2
AZ,2007,arson,Male,7
AZ,2007,arson,Female,6
AZ,2007,arson,Unknown,1
AZ,2007,burglary,Male,308
AZ,2007,burglary,Female,257
AZ,2007,burglary,Unknown,4
AZ,2007,homicide,Male,8
AZ,2007,homicide,Female,2
AZ,2007,homicide,Unknown,0
AZ,2007,larceny,Male,1044
AZ,2007,larceny,Female,674
AZ,2007,larceny,Unknown,7
AZ,2007,motor-vehicle-theft,Male,262
AZ,2007,motor-vehicle-theft,Female,134
AZ,2007,motor-vehicle-theft,Unknown,1
AZ,2007,property-crime,Male,1621
AZ,2007,property-crime,Female,1071
AZ,2007,property-crime,Unknown,13
AZ,2007,rape,Male,2
AZ,2007,rape,Female,38
AZ,2007,rape,Unknown,0
AZ,2007,robbery,Male,44
AZ,2007,robbery,Female,22
AZ,2007,robbery,Unknown,2
AZ,2007,violent-crime,Male,164
AZ,2007,violent-crime,Female,133
AZ,2007,violent-crime,Unknown,4
AZ,2008,aggravated-assault,Male,128
AZ,2008,aggravated-assault,Female,62
AZ,2008,aggravated-assault,Unknown,0
AZ,2008,arson,Male,15
AZ,2008,arson,Female,5
AZ,2008,arson,Unknown,1
AZ,2008,burglary,Male,433
AZ,2008,burglary,Female,366
AZ,2008,burglary,Unknown,6
AZ,2008,homicide,Male,4
AZ,2008,homicide,Female,0
AZ,2008,homicide,Unknown,0
AZ,2008,larceny,Male,901
AZ,2008,larceny,Female,711
AZ,2008,larceny,Unknown,8
AZ,2008,motor-vehicle-theft,Male,246
AZ,2008,motor-vehicle-theft,Female,138
AZ,2008,motor-vehicle-theft,Unknown,1
AZ,2008,property-crime,Male,1595
AZ,2008,property-crime,Female,1220
AZ,2008,property-crime,Unknown,16
AZ,2008,rape,Male,0
AZ,2008,rape,Female,21
AZ,2008,rape,Unknown,0
AZ,2008,robbery,Male,50
AZ,2008,robbery,Female,31
AZ,2008,robbery,Unknown,0
AZ,2008,violent-crime,Male,182
AZ,2008,violent-crime,Female,114
AZ,2008,violent-crime,Unknown,0
AZ,2009,aggravated-assault,Male,172
AZ,2009,aggravated-assault,Female,112
AZ,2009,aggravated-assault,Unknown,3
AZ,2009,arson,Male,20
AZ,2009,arson,Female,12
AZ,2009,arson,Unknown,5
AZ,2009,burglary,Male,897
AZ,2009,burglary,Female,624
AZ,2009,burglary,Unknown,7
AZ,2009,homicide,Male,6
AZ,2009,homicide,Female,4
AZ,2009,homicide,Unknown,0
AZ,2009,larceny,Male,1934
AZ,2009,larceny,Female,1465
AZ,2009,larceny,Unknown,10
AZ,2009,motor-vehicle-theft,Male,285
AZ,2009,motor-vehicle-theft,Female,156
AZ,2009,motor-vehicle-theft,Unknown,3
AZ,2009,property-crime,Male,3136
AZ,2009,property-crime,Female,2257
AZ,2009,property-crime,Unknown,25
AZ,2009,rape,Male,1
AZ,2009,rape,Female,49
AZ,2009,rape,Unknown,0
AZ,2009,robbery,Male,49
AZ,2009,robbery,Female,38
AZ,2009,robbery,Unknown,0
AZ,2009,violent-crime,Male,228
AZ,2009,violent-crime,Female,203
AZ,2009,violent-crime,Unknown,3
AZ,2010,aggravated-assault,Male,176
AZ,2010,aggravated-assault,Female,92
AZ,2010,aggravated-assault,Unknown,1
AZ,2010,arson,Male,9
AZ,2010,arson,Female,6
AZ,2010,arson,Unknown,0
AZ,2010,burglary,Male,760
AZ,2010,burglary,Female,590
AZ,2010,burglary,Unknown,8
AZ,2010,homicide,Male,10
AZ,2010,homicide,Female,1
AZ,2010,homicide,Unknown,0
AZ,2010,larceny,Male,1769
AZ,2010,larceny,Female,1441
AZ,2010,larceny,Unknown,13
AZ,2010,motor-vehicle-theft,Male,207
AZ,2010,motor-vehicle-theft,Female,115
AZ,2010,motor-vehicle-theft,Unknown,1
AZ,2010,property-crime,Male,2745
AZ,2010,property-crime,Female,2152
AZ,2010,property-crime,Unknown,22
AZ,2010,rape,Male,2
AZ,2010,rape,Female,54
AZ,2010,rape,Unknown,0
AZ,2010,robbery,Male,55
AZ,2010,robbery,Female,31
AZ,2010,robbery,Unknown,0
AZ,2010,violent-crime,Male,243
AZ,2010,violent-crime,Female,178
AZ,2010,violent-crime,Unknown,1
AZ,2011,aggravated-assault,Male,141
AZ,2011,aggravated-assault,Female,86
AZ,2011,aggravated-assault,Unknown,0
AZ,2011,arson,Male,8
AZ,2011,arson,Female,6
AZ,2011,arson,Unknown,0
AZ,2011,burglary,Male,652
AZ,2011,burglary,Female,550
AZ,2011,burglary,Unknown,6
AZ,2011,homicide,Male,8
AZ,2011,homicide,Female,6
AZ,2011,homicide,Unknown,0
AZ,2011,larceny,Male,1544
AZ,2011,larceny,Female,1422
AZ,2011,larceny,Unknown,23
AZ,2011,motor-vehicle-theft,Male,157
AZ,2011,motor-vehicle-theft,Female,111
AZ,2011,motor-vehicle-theft,Unknown,0
AZ,2011,property-crime,Male,2361
AZ,2011,property-crime,Female,2089
AZ,2011,property-crime,Unknown,29
AZ,2011,rape,Male,1
AZ,2011,rape,Female,33
AZ,2011,rape,Unknown,0
AZ,2011,robbery,Male,58
AZ,2011,robbery,Female,25
AZ,2011,robbery,Unknown,1
AZ,2011,violent-crime,Male,208
AZ,2011,violent-crime,Female,150
AZ,2011,violent-crime,Unknown,1
AZ,2012,aggravated-assault,Male,186
AZ,2012,aggravated-assault,Female,152
AZ,2012,aggravated-assault,Unknown,3
AZ,2012,arson,Male,12
AZ,2012,arson,Female,4
AZ,2012,arson,Unknown,2
AZ,2012,burglary,Male,735
AZ,2012,burglary,Female,562
AZ,2012,burglary,Unknown,14
AZ,2012,homicide,Male,3
AZ,2012,homicide,Female,6
AZ,2012,homicide,Unknown,0
AZ,2012,larceny,Male,1475
AZ,2012,larceny,Female,1337
AZ,2012,larceny,Unknown,13
AZ,2012,motor-vehicle-theft,Male,193
AZ,2012,motor-vehicle-theft,Female,109
AZ,2012,motor-vehicle-theft,Unknown,2
AZ,2012,property-crime,Male,2415
AZ,2012,property-crime,Female,2012
AZ,2012,property-crime,Unknown,31
AZ,2012,rape,Male,0
AZ,2012,rape,Female,46
AZ,2012,rape,Unknown,0
AZ,2012,robbery,Male,53
AZ,2012,robbery,Female,48
AZ,2012,robbery,Unknown,0
AZ,2012,violent-crime,Male,242
AZ,2012,violent-crime,Female,252
AZ,2012,violent-crime,Unknown,3
AZ,2013,aggravated-assault,Male,506
AZ,2013,aggravated-assault,Female,344
AZ,2013,aggravated-assault,Unknown,5
AZ,2013,arson,Male,25
AZ,2013,arson,Female,19
AZ,2013,arson,Unknown,2
AZ,2013,burglary,Male,1232
AZ,2013,burglary,Female,1084
AZ,2013,burglary,Unknown,11
AZ,2013,homicide,Male,8
AZ,2013,homicide,Female,5
AZ,2013,homicide,Unknown,0
AZ,2013,larceny,Male,2686
AZ,2013,larceny,Female,2410
AZ,2013,larceny,Unknown,8
AZ,2013,motor-vehicle-theft,Male,347
AZ,2013,motor-vehicle-theft,Female,195
AZ,2013,motor-vehicle-theft,Unknown,2
AZ,2013,property-crime,Male,4290
AZ,2013,property-crime,Female,3708
AZ,2013,property-crime,Unknown,23
AZ,2013,rape,Male,6
AZ,2013,rape,Female,78
AZ,2013,rape,Unknown,0
AZ,2013,robbery,Male,86
AZ,2013,robbery,Female,50
AZ,2013,robbery,Unknown,0
AZ,2013,violent-crime,Male,606
AZ,2013,violent-crime,Female,477
AZ,2013,violent-crime,Unknown,5
AZ,2014,aggravated-assault,Male,438
AZ,2014,aggravated-assault,Female,307
AZ,2014,aggravated-assault,Unknown,6
AZ,2014,arson,Male,31
AZ,2014,arson,Female,26
AZ,2014,arson,Unknown,7
AZ,2014,burglary,Male,1235
AZ,2014,burglary,Female,982
AZ,2014,burglary,Unknown,14
AZ,2014,homicide,Male,5
AZ,2014,homicide,Female,5
AZ,2014,homicide,Unknown,1
AZ,2014,larceny,Male,2619
AZ,2014,larceny,Female,2300
AZ,2014,larceny,Unknown,19
AZ,2014,motor-vehicle-theft,Male,378
AZ,2014,motor-vehicle-theft,Female,219
AZ,2014,motor-vehicle-theft,Unknown,2
AZ,2014,property-crime,Male,4263
AZ,2014,property-crime,Female,3527
AZ,2014,property-crime,Unknown,42
AZ,2014,rape,Male,8
AZ,2014,rape,Female,86
AZ,2014,rape,Unknown,0
AZ,2014,robbery,Male,86
AZ,2014,robbery,Female,44
AZ,2014,robbery,Unknown,0
AZ,2014,violent-crime,Male,537
AZ,2014,violent-crime,Female,442
AZ,2014,violent-crime,Unknown,7
AZ,2015,aggravated-assault,Male,351
AZ,2015,aggravated-assault,Female,277
AZ,2015,aggravated-assault,Unknown,6
AZ,2015,arson,Male,13
AZ,2015,arson,Female,11
AZ,2015,arson,Unknown,8
AZ,2015,burglary,Male,1003
AZ,2015,burglary,Female,821
AZ,2015,burglary,Unknown,12
AZ,2015,homicide,Male,9
AZ,2015,homicide,Female,1
AZ,2015,homicide,Unknown,0
AZ,2015,larceny,Male,2291
AZ,2015,larceny,Female,1882
AZ,2015,larceny,Unknown,12
AZ,2015,motor-vehicle-theft,Male,354
AZ,2015,motor-vehicle-theft,Female,221
AZ,2015,motor-vehicle-theft,Unknown,1
AZ,2015,property-crime,Male,3661
AZ,2015,property-crime,Female,2935
AZ,2015,property-crime,Unknown,33
AZ,2015,rape,Male,7
AZ,2015,rape,Female,104
AZ,2015,rape,Unknown,0
AZ,2015,robbery,Male,76
AZ,2015,robbery,Female,42
AZ,2015,robbery,Unknown,0
AZ,2015,violent-crime,Male,443
AZ,2015,violent-crime,Female,424
AZ,2015,violent-crime,Unknown,6
AZ,2016,aggravated-assault,Male,374
AZ,2016,aggravated-assault,Female,239
AZ,2016,aggravated-assault,Unknown,5
AZ,2016,arson,Male,17
AZ,2016,arson,Female,18
AZ,2016,arson,Unknown,7
AZ,2016,burglary,Male,877
AZ,2016,burglary,Female,646
AZ,2016,burglary,Unknown,8
AZ,2016,homicide,Male,8
AZ,2016,homicide,Female,3
AZ,2016,homicide,Unknown,0
AZ,2016,larceny,Male,2263
AZ,2016,larceny,Female,1798
AZ,2016,larceny,Unknown,7
AZ,2016,motor-vehicle-theft,Male,308
AZ,2016,motor-vehicle-theft,Female,197
AZ,2016,motor-vehicle-theft,Unknown,0
AZ,2016,property-crime,Male,3465
AZ,2016,property-crime,Female,2659
AZ,2016,property-crime,Unknown,22
AZ,2016,rape,Male,12
AZ,2016,rape,Female,101
AZ,2016,rape,Unknown,0
AZ,2016,robbery,Male,89
AZ,2016,robbery,Female,41
AZ,2016,robbery,Unknown,3
AZ,2016,violent-crime,Male,483
AZ,2016,violent-crime,Female,384
AZ,2016,violent-crime,Unknown,8
AZ,2017,aggravated-assault,Male,372
AZ,2017,aggravated-assault,Female,275
AZ,2017,aggravated-assault,Unknown,5
AZ,2017,arson,Male,20
AZ,2017,arson,Female,23
AZ,2017,arson,Unknown,4
AZ,2017,burglary,Male,760
AZ,2017,burglary,Female,573
AZ,2017,burglary,Unknown,4
AZ,2017,homicide,Male,16
AZ,2017,homicide,Female,11
AZ,2017,homicide,Unknown,0
AZ,2017,larceny,Male,2236
AZ,2017,larceny,Female,1961
AZ,2017,larceny,Unknown,10
AZ,2017,motor-vehicle-theft,Male,343
AZ,2017,motor-vehicle-theft,Female,202
AZ,2017,motor-vehicle-theft,Unknown,1
AZ,2017,property-crime,Male,3359
AZ,2017,property-crime,Female,2759
AZ,2017,property-crime,Unknown,19
AZ,2017,rape,Male,12
AZ,2017,rape,Female,108
AZ,2017,rape,Unknown,0
AZ,2017,robbery,Male,114
AZ,2017,robbery,Female,53
AZ,2017,robbery,Unknown,2
AZ,2017,violent-crime,Male,514
AZ,2017,violent-crime,Female,447
AZ,2017,violent-crime,Unknown,7
AZ,2018,aggravated-assault,Male,395
AZ,2018,aggravated-assault,Female,301
AZ,2018,aggravated-assault,Unknown,4
AZ,2018,arson,Male,27
AZ,2018,arson,Female,23
AZ,2018,arson,Unknown,1
AZ,2018,burglary,Male,690
AZ,2018,burglary,Female,563
AZ,2018,burglary,Unknown,3
AZ,2018,homicide,Male,15
AZ,2018,homicide,Female,12
AZ,2018,homicide,Unknown,0
AZ,2018,larceny,Male,2262
AZ,2018,larceny,Female,1897
AZ,2018,larceny,Unknown,5
AZ,2018,motor-vehicle-theft,Male,347
AZ,2018,motor-vehicle-theft,Female,209
AZ,2018,motor-vehicle-theft,Unknown,0
AZ,2018,property-crime,Male,3326
AZ,2018,property-crime,Female,2692
AZ,2018,property-crime,Unknown,9
AZ,2018,rape,Male,5
AZ,2018,rape,Female,132
AZ,2018,rape,Unknown,0
AZ,2018,robbery,Male,80
AZ,2018,robbery,Female,35
AZ,2018,robbery,Unknown,0
AZ,2018,violent-crime,Male,495
AZ,2018,violent-crime,Female,480
AZ,2018,violent-crime,Unknown,4
CO,1992,aggravated-assault,Male,124
CO,1992,aggravated-assault,Female,77
CO,1992,aggravated-assault,Unknown,0
CO,1992,arson,Male,12
CO,1992,arson,Female,12
CO,1992,arson,Unknown,0
CO,1992,burglary,Male,205
CO,1992,burglary,Female,155
CO,1992,burglary,Unknown,1
CO,1992,homicide,Male,2
CO,1992,homicide,Female,1
CO,1992,homicide,Unknown,0
CO,1992,larceny,Male,673
CO,1992,larceny,Female,495
CO,1992,larceny,Unknown,2
CO,1992,motor-vehicle-theft,Male,146
CO,1992,motor-vehicle-theft,Female,99
CO,1992,motor-vehicle-theft,Unknown,0
CO,1992,property-crime,Male,1036
CO,1992,property-crime,Female,761
CO,1992,property-crime,Unknown,3
CO,1992,rape,Male,2
CO,1992,rape,Female,20
CO,1992,rape,Unknown,0
CO,1992,robbery,Male,51
CO,1992,robbery,Female,35
CO,1992,robbery,Unknown,1
CO,1992,violent-crime,Male,179
CO,1992,violent-crime,Female,133
CO,1992,violent-crime,Unknown,1
CO,1993,aggravated-assault,Male,133
CO,1993,aggravated-assault,Female,59
CO,1993,aggravated-assault,Unknown,0
CO,1993,arson,Male,5
CO,1993,arson,Female,9
CO,1993,arson,Unknown,0
CO,1993,burglary,Male,154
CO,1993,burglary,Female,140
CO,1993,burglary,Unknown,0
CO,1993,larceny,Male,515
CO,1993,larceny,Female,458
CO,1993,larceny,Unknown,1
CO,1993,motor-vehicle-theft,Male,93
CO,1993,motor-vehicle-theft,Female,64
CO,1993,motor-vehicle-theft,Unknown,0
CO,1993,property-crime,Male,767
CO,1993,property-crime,Female,671
CO,1993,property-crime,Unknown,1
CO,1993,rape,Male,1
CO,1993,rape,Female,22
CO,1993,rape,Unknown,0
CO,1993,robbery,Male,43
CO,1993,robbery,Female,19
CO,1993,robbery,Unknown,0
CO,1993,violent-crime,Male,177
CO,1993,violent-crime,Female,100
